Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Bahrain,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Bangladesh,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Barbados,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Belarus,<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.05,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.10,"Children estimates were not available at the time of publication.",0.10 ,0.07 , 0.13,"Children estimates were not available at the time of publication.",0.12 ,0.09 , 0.16,"Children estimates were not available at the time of publication.",0.15 ,0.11 , 0.19,"Children estimates were not available at the time of publication.",0.18 ,0.13 , 0.23,"Children estimates were not available at the time of publication.",0.21 ,0.16 , 0.26,"Children estimates were not available at the time of publication.",0.22 ,0.17 , 0.28,"Children estimates were not available at the time of publication.",0.25 ,0.18 , 0.31,"Children estimates were not available at the time of publication.",0.27 ,0.19 , 0.35,"Children estimates were not available at the time of publication.",0.28 ,0.20 , 0.35,"Children estimates were not available at the time of publication.",0.29 ,0.20 , 0.37,"Children estimates were not available at the time of publication.",0.29 ,0.21 , 0.38,"Children estimates were not available at the time of publication.",0.29 ,0.21 , 0.38,"Children estimates were not available at the time of publication.",0.29 ,0.21 , 0.38,"Children estimates were not available at the time of publication.",0.27 ,0.19 , 0.37,"Children estimates were not available at the time of publication.",0.26 ,0.18 , 0.35,"Children estimates were not available at the time of publication.",0.24 ,0.16 , 0.32,"Children estimates were not available at the time of publication.",0.22 ,0.14 , 0.30,"Children estimates were not available at the time of publication.",0.19 ,0.12 , 0.28,"Children estimates were not available at the time of publication.",0.16 ,0.10 , 0.26,"Children estimates were not available at the time of publication."
Belgium,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Belize,0.02 ,<0.01 , 0.05,,0.05 ,0.02 , 0.10,,0.11 ,0.04 , 0.19,,0.21 ,0.10 , 0.35,,0.37 ,0.19 , 0.59,,0.59 ,0.32 , 0.93,,0.80 ,0.45 , 1.22,,0.95 ,0.56 , 1.39,,1.01 ,0.59 , 1.55,,0.99 ,0.59 , 1.43,,0.92 ,0.56 , 1.34,,0.84 ,0.48 , 1.24,,0.77 ,0.44 , 1.17,,0.71 ,0.40 , 1.11,,0.66 ,0.36 , 1.05,,0.64 ,0.36 , 0.99,,0.61 ,0.33 , 0.93,,0.59 ,0.34 , 0.90,,0.57 ,0.34 , 0.88,,0.55 ,0.33 , 0.84,,0.53 ,0.33 , 0.82,,0.51 ,0.30 , 0.79,,0.50 ,0.28 , 0.79,,0.50 ,0.27 , 0.79,,0.48 ,0.26 , 0.79,,0.47 ,0.26 , 0.78,,0.45 ,0.24 , 0.81,,0.43 ,0.23 , 0.81,,0.42 ,0.22 , 0.80,,0.41 ,0.20 , 0.79,,0.40 ,0.21 , 0.76,
Benin,1.83 ,0.98 , 2.76,,2.00 ,1.06 , 2.87,,2.02 ,1.09 , 2.79,,2.03 ,1.14 , 2.76,,1.99 ,1.11 , 2.69,,1.91 ,1.09 , 2.54,,1.78 ,1.03 , 2.37,,1.73 ,1.01 , 2.28,,1.59 ,0.94 , 2.09,,1.50 ,0.88 , 1.97,,1.39 ,0.83 , 1.77,,1.31 ,0.80 , 1.70,,1.24 ,0.76 , 1.60,,1.16 ,0.71 , 1.48,,1.12 ,0.68 , 1.44,,1.04 ,0.63 , 1.35,,1.01 ,0.61 , 1.32,,0.97 ,0.58 , 1.29,,0.88 ,0.52 , 1.18,,0.74 ,0.45 , 1.02,,0.68 ,0.39 , 0.95,,0.61 ,0.35 , 0.89,,0.54 ,0.31 , 0.83,,0.50 ,0.29 , 0.81,,0.51 ,0.29 , 0.83,,0.49 ,0.28 , 0.78,,0.44 ,0.26 , 0.72,,0.39 ,0.24 , 0.66,,0.37 ,0.22 , 0.63,,0.32 ,0.19 , 0.56,,0.28 ,0.16 , 0.50,
Bhutan,0.01 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.07,,0.03 ,<0.01 , 0.09,,0.04 ,<0.01 , 0.12,,0.05 ,<0.01 , 0.15,,0.07 ,0.01 , 0.18,,0.08 ,0.01 , 0.20,,0.12 ,0.02 , 0.26,,0.14 ,0.03 , 0.31,,0.17 ,0.03 , 0.43,,0.16 ,0.03 , 0.40,,0.18 ,0.03 , 0.47,,0.17 ,0.03 , 0.48,,0.16 ,0.04 , 0.47,,0.14 ,0.04 , 0.43,,0.13 ,0.04 , 0.37,,0.12 ,0.03 , 0.34,,0.12 ,0.03 , 0.30,,0.11 ,0.04 , 0.29,,0.10 ,0.04 , 0.26,,0.10 ,0.03 , 0.24,,0.09 ,0.03 , 0.23,,0.09 ,0.03 , 0.21,,0.08 ,0.03 , 0.21,,0.08 ,0.03 , 0.19,,0.07 ,0.02 , 0.19,,0.07 ,0.02 , 0.19,,0.06 ,0.02 , 0.19,,0.06 ,0.01 , 0.20,,0.06 ,0.01 , 0.21,
Bolivia (Plurinational State of),0.03 ,0.01 , 0.09,,0.04 ,0.02 , 0.09,,0.05 ,0.02 , 0.11,,0.05 ,0.03 , 0.11,,0.08 ,0.04 , 0.14,,0.12 ,0.06 , 0.20,,0.15 ,0.08 , 0.27,,0.17 ,0.10 , 0.27,,0.16 ,0.09 , 0.23,,0.13 ,0.07 , 0.20,,0.11 ,0.07 , 0.18,,0.09 ,0.07 , 0.15,,0.09 ,0.07 , 0.13,,0.09 ,0.07 , 0.11,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.08 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.09 ,0.07 , 0.10,,0.08 ,0.07 , 0.10,,0.08 ,0.06 , 0.10,,0.08 ,0.06 , 0.09,,0.07 ,0.06 , 0.09,,0.07 ,0.05 , 0.08,,0.06 ,0.05 , 0.08,
Bosnia and Herzegovina,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Botswana,23.58 ,11.96 , 30.59,,31.71 ,16.10 , 40.73,,38.91 ,19.71 , 50.47,,44.99 ,23.25 , 58.76,,48.21 ,25.37 , 63.16,,48.69 ,26.19 , 64.13,,46.52 ,25.32 , 61.36,,42.81 ,24.37 , 56.18,,38.87 ,22.46 , 50.36,,34.69 ,20.79 , 44.07,,30.86 ,18.84 , 38.65,,27.75 ,17.71 , 34.63,,24.84 ,15.91 , 30.88,,22.29 ,14.21 , 27.22,,20.03 ,12.50 , 24.60,,17.89 ,11.24 , 22.17,,16.50 ,10.19 , 20.57,,15.12 ,9.25 , 18.97,,14.46 ,8.62 , 18.12,,13.70 ,8.17 , 17.18,,12.84 ,7.39 , 15.78,,12.09 ,6.98 , 14.92,,11.40 ,6.59 , 14.13,,10.47 ,6.13 , 12.80,,10.01 ,5.78 , 12.40,,9.89 ,5.62 , 12.34,,9.26 ,5.22 , 11.55,,8.66 ,4.85 , 10.89,,8.37 ,4.52 , 10.83,,7.78 ,4.32 , 10.20,,7.43 ,3.99 , 9.64,
Brazil,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Brunei Darussalam,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Bulgaria,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Burkina Faso,4.51 ,2.45 , 7.06,,3.86 ,2.14 , 5.77,,3.54 ,1.99 , 5.41,,3.00 ,1.76 , 4.45,,2.46 ,1.45 , 3.64,,2.12 ,1.27 , 3.09,,1.77 ,1.06 , 2.55,,1.59 ,0.92 , 2.22,,1.41 ,0.81 , 1.92,,1.17 ,0.67 , 1.60,,1.01 ,0.63 , 1.39,,0.86 ,0.55 , 1.17,,0.75 ,0.48 , 1.02,,0.68 ,0.42 , 0.93,,0.61 ,0.36 , 0.86,,0.55 ,0.30 , 0.76,,0.49 ,0.27 , 0.69,,0.44 ,0.24 , 0.62,,0.40 ,0.22 , 0.57,,0.35 ,0.20 , 0.51,,0.31 ,0.17 , 0.45,,0.27 ,0.15 , 0.40,,0.24 ,0.13 , 0.36,,0.22 ,0.12 , 0.33,,0.19 ,0.10 , 0.29,,0.16 ,0.09 , 0.25,,0.14 ,0.07 , 0.21,,0.12 ,0.06 , 0.18,,0.10 ,0.05 , 0.16,,0.09 ,0.05 , 0.16,,0.08 ,0.04 , 0.14,
Burundi,8.11 ,4.32 , 12.52,,7.27 ,4.26 , 11.19,,6.82 ,3.64 , 10.71,,5.48 ,2.75 , 8.53,,4.46 ,2.32 , 6.94,,3.83 ,2.07 , 5.82,,3.10 ,1.68 , 4.53,,2.68 ,1.43 , 3.85,,2.28 ,1.24 , 3.19,,1.89 ,1.05 , 2.54,,1.67 ,0.97 , 2.22,,1.44 ,0.90 , 1.89,,1.26 ,0.81 , 1.65,,1.07 ,0.70 , 1.42,,0.92 ,0.60 , 1.22,,0.78 ,0.53 , 1.04,,0.74 ,0.49 , 0.99,,0.65 ,0.42 , 0.88,,0.60 ,0.37 , 0.82,,0.58 ,0.34 , 0.79,,0.53 ,0.30 , 0.73,,0.47 ,0.26 , 0.66,,0.43 ,0.24 , 0.61,,0.39 ,0.22 , 0.57,,0.35 ,0.20 , 0.53,,0.32 ,0.18 , 0.48,,0.28 ,0.16 , 0.43,,0.22 ,0.12 , 0.35,,0.17 ,0.09 , 0.28,,0.14 ,0.08 , 0.23,,0.12 ,0.07 , 0.21,
Cabo Verde,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Cambodia,0.05 ,0.04 , 0.06,,0.14 ,0.11 , 0.17,,0.43 ,0.34 , 0.52,,0.95 ,0.74 , 1.15,,1.59 ,1.25 , 1.94,,2.11 ,1.65 , 2.56,,2.30 ,1.80 , 2.78,,2.21 ,1.72 , 2.66,,1.93 ,1.50 , 2.32,,1.57 ,1.22 , 1.87,,1.20 ,0.95 , 1.42,,0.86 ,0.69 , 1.01,,0.72 ,0.59 , 0.84,,0.64 ,0.52 , 0.74,,0.55 ,0.44 , 0.63,,0.46 ,0.38 , 0.53,,0.38 ,0.31 , 0.45,,0.32 ,0.26 , 0.37,,0.28 ,0.22 , 0.32,,0.25 ,0.20 , 0.29,,0.22 ,0.18 , 0.26,,0.20 ,0.16 , 0.24,,0.20 ,0.16 , 0.23,,0.20 ,0.16 , 0.22,,0.19 ,0.15 , 0.21,,0.18 ,0.15 , 0.21,,0.18 ,0.14 , 0.20,,0.17 ,0.13 , 0.19,,0.16 ,0.12 , 0.18,,0.15 ,0.12 , 0.18,,0.15 ,0.12 , 0.18,
Cameroon,2.61 ,1.42 , 3.45,,3.31 ,1.78 , 4.36,,4.10 ,2.22 , 5.53,,5.04 ,2.76 , 6.70,,5.90 ,3.29 , 7.68,,6.60 ,3.72 , 8.53,,7.12 ,4.12 , 9.21,,7.46 ,4.38 , 9.61,,7.67 ,4.51 , 9.98,,7.25 ,4.33 , 9.38,,6.84 ,4.09 , 8.81,,6.12 ,3.76 , 7.85,,5.60 ,3.48 , 7.17,,4.93 ,3.13 , 6.31,,4.47 ,2.84 , 5.62,,4.07 ,2.66 , 5.18,,3.76 ,2.42 , 4.79,,3.44 ,2.20 , 4.37,,3.21 ,1.97 , 4.07,,3.02 ,1.87 , 3.84,,2.75 ,1.68 , 3.47,,2.52 ,1.49 , 3.17,,2.28 ,1.42 , 2.91,,2.06 ,1.27 , 2.63,,1.91 ,1.18 , 2.44,,1.75 ,1.10 , 2.29,,1.56 ,0.97 , 2.02,,1.34 ,0.85 , 1.72,,1.11 ,0.71 , 1.47,,0.96 ,0.63 , 1.29,,0.82 ,0.53 , 1.11,
Canada,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Central African Republic,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Chad,2.77 ,1.36 , 4.46,,3.23 ,1.63 , 5.05,,3.55 ,1.76 , 5.38,,3.52 ,1.79 , 5.24,,3.47 ,1.79 , 5.11,,3.25 ,1.68 , 4.84,,3.14 ,1.69 , 4.66,,2.87 ,1.58 , 4.26,,2.51 ,1.40 , 3.71,,2.37 ,1.37 , 3.41,,2.11 ,1.24 , 2.99,,1.97 ,1.17 , 2.76,,1.81 ,1.08 , 2.52,,1.67 ,0.97 , 2.29,,1.58 ,0.92 , 2.16,,1.48 ,0.85 , 2.01,,1.35 ,0.78 , 1.81,,1.24 ,0.72 , 1.68,,1.20 ,0.71 , 1.64,,1.04 ,0.62 , 1.43,,0.94 ,0.52 , 1.30,,0.85 ,0.49 , 1.18,,0.81 ,0.48 , 1.13,,0.75 ,0.44 , 1.06,,0.70 ,0.40 , 1.02,,0.61 ,0.35 , 0.90,,0.52 ,0.29 , 0.78,,0.51 ,0.28 , 0.79,,0.49 ,0.27 , 0.78,,0.43 ,0.23 , 0.71,,0.37 ,0.19 , 0.62,
