Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Bahrain,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Bangladesh,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Barbados,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Belarus,<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.05,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.09,"Children estimates were not available at the time of publication.",0.07 ,0.04 , 0.10,"Children estimates were not available at the time of publication.",0.07 ,0.05 , 0.11,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.12,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.13,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.14,"Children estimates were not available at the time of publication.",0.09 ,0.05 , 0.14,"Children estimates were not available at the time of publication.",0.09 ,0.05 , 0.14,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.14,"Children estimates were not available at the time of publication.",0.08 ,0.05 , 0.14,"Children estimates were not available at the time of publication.",0.08 ,0.04 , 0.13,"Children estimates were not available at the time of publication.",0.07 ,0.04 , 0.12,"Children estimates were not available at the time of publication.",0.06 ,0.03 , 0.11,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.10,"Children estimates were not available at the time of publication.",0.05 ,0.02 , 0.09,"Children estimates were not available at the time of publication."
Belgium,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Belize,<0.01,,,,<0.01,,,,0.05 ,0.01 , 0.10,,0.10 ,0.02 , 0.20,,0.14 ,0.04 , 0.34,,0.19 ,0.05 , 0.47,,0.28 ,0.09 , 0.60,,0.32 ,0.09 , 0.72,,0.36 ,0.13 , 0.76,,0.35 ,0.13 , 0.66,,0.31 ,0.13 , 0.62,,0.27 ,0.09 , 0.59,,0.28 ,0.09 , 0.51,,0.23 ,0.09 , 0.51,,0.23 ,0.09 , 0.51,,0.27 ,0.09 , 0.53,,0.25 ,0.08 , 0.53,,0.26 ,0.11 , 0.52,,0.27 ,0.10 , 0.53,,0.27 ,0.09 , 0.51,,0.25 ,0.08 , 0.50,,0.23 ,0.08 , 0.52,,0.22 ,0.07 , 0.49,,0.23 ,0.07 , 0.49,,0.22 ,0.07 , 0.49,,0.21 ,0.06 , 0.47,,0.20 ,0.06 , 0.49,,0.20 ,0.06 , 0.47,,0.19 ,0.06 , 0.48,,0.18 ,0.05 , 0.48,,0.17 ,0.05 , 0.44,
Benin,0.53 ,0.22 , 1.17,,0.58 ,0.24 , 1.25,,0.59 ,0.26 , 1.35,,0.59 ,0.25 , 1.31,,0.58 ,0.25 , 1.26,,0.55 ,0.23 , 1.20,,0.52 ,0.22 , 1.07,,0.50 ,0.21 , 1.08,,0.46 ,0.19 , 1.02,,0.43 ,0.18 , 0.94,,0.40 ,0.17 , 0.89,,0.38 ,0.16 , 0.82,,0.36 ,0.15 , 0.78,,0.34 ,0.14 , 0.75,,0.33 ,0.14 , 0.74,,0.31 ,0.13 , 0.66,,0.30 ,0.13 , 0.64,,0.29 ,0.12 , 0.62,,0.26 ,0.11 , 0.58,,0.22 ,0.09 , 0.50,,0.20 ,0.08 , 0.47,,0.18 ,0.08 , 0.44,,0.16 ,0.06 , 0.39,,0.15 ,0.06 , 0.38,,0.15 ,0.06 , 0.38,,0.14 ,0.06 , 0.36,,0.13 ,0.05 , 0.34,,0.11 ,0.04 , 0.30,,0.10 ,0.04 , 0.29,,0.09 ,0.03 , 0.25,,0.08 ,0.03 , 0.22,
Bhutan,<0.01,,,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.09,,0.02 ,<0.01 , 0.10,,0.03 ,<0.01 , 0.13,,0.03 ,<0.01 , 0.14,,0.05 ,<0.01 , 0.16,,0.06 ,<0.01 , 0.18,,0.07 ,<0.01 , 0.19,,0.09 ,0.01 , 0.25,,0.07 ,<0.01 , 0.26,,0.08 ,0.01 , 0.31,,0.08 ,0.01 , 0.28,,0.08 ,0.01 , 0.28,,0.08 ,0.01 , 0.28,,0.06 ,0.01 , 0.25,,0.06 ,0.01 , 0.23,,0.06 ,0.01 , 0.21,,0.06 ,<0.01 , 0.18,,0.04 ,<0.01 , 0.17,,0.04 ,<0.01 , 0.15,,0.04 ,<0.01 , 0.14,,0.04 ,<0.01 , 0.13,,0.04 ,<0.01 , 0.13,,0.04 ,<0.01 , 0.12,,0.03 ,<0.01 , 0.11,,0.03 ,<0.01 , 0.11,,0.03 ,<0.01 , 0.11,,0.03 ,<0.01 , 0.10,,0.02 ,<0.01 , 0.09,
Bolivia (Plurinational State of),0.01 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.03 ,<0.01 , 0.07,,0.05 ,0.02 , 0.11,,0.06 ,0.02 , 0.14,,0.07 ,0.03 , 0.14,,0.06 ,0.02 , 0.12,,0.05 ,0.02 , 0.12,,0.04 ,0.02 , 0.10,,0.04 ,0.01 , 0.08,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.07,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,0.01 , 0.06,,0.03 ,<0.01 , 0.06,,0.03 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.04,
Bosnia and Herzegovina,...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Botswana,9.35 ,4.58 , 18.85,,12.66 ,6.25 , 25.28,,15.50 ,7.79 , 30.31,,17.88 ,8.91 , 34.45,,19.09 ,9.62 , 35.30,,19.16 ,9.74 , 35.50,,18.31 ,9.34 , 33.01,,16.81 ,8.75 , 29.79,,15.22 ,8.11 , 27.09,,13.57 ,7.35 , 23.38,,12.08 ,6.55 , 20.69,,10.88 ,5.95 , 18.47,,9.76 ,5.35 , 16.42,,8.77 ,4.69 , 14.60,,7.89 ,4.09 , 12.90,,7.04 ,3.57 , 11.26,,6.49 ,3.28 , 10.20,,5.93 ,2.98 , 9.19,,5.64 ,2.86 , 8.52,,5.32 ,2.72 , 7.94,,4.96 ,2.60 , 7.39,,4.61 ,2.40 , 6.83,,4.30 ,2.19 , 6.44,,3.91 ,1.98 , 5.90,,3.70 ,1.88 , 5.55,,3.61 ,1.87 , 5.48,,3.37 ,1.75 , 5.09,,3.11 ,1.63 , 4.71,,2.96 ,1.57 , 4.73,,2.72 ,1.43 , 4.31,,2.57 ,1.36 , 4.14,
Brazil,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Brunei Darussalam,...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",...,,,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Bulgaria,...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",...,,,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Burkina Faso,1.36 ,0.59 , 3.35,,1.17 ,0.52 , 3.06,,1.07 ,0.47 , 2.47,,0.91 ,0.38 , 2.06,,0.74 ,0.30 , 1.59,,0.64 ,0.27 , 1.37,,0.54 ,0.23 , 1.17,,0.48 ,0.21 , 1.07,,0.43 ,0.19 , 0.91,,0.36 ,0.16 , 0.73,,0.31 ,0.14 , 0.65,,0.26 ,0.12 , 0.60,,0.23 ,0.10 , 0.53,,0.21 ,0.10 , 0.45,,0.19 ,0.09 , 0.39,,0.17 ,0.08 , 0.33,,0.15 ,0.07 , 0.30,,0.14 ,0.06 , 0.26,,0.12 ,0.06 , 0.25,,0.11 ,0.05 , 0.24,,0.10 ,0.04 , 0.24,,0.09 ,0.04 , 0.22,,0.08 ,0.04 , 0.19,,0.07 ,0.03 , 0.17,,0.06 ,0.03 , 0.15,,0.05 ,0.02 , 0.12,,0.04 ,0.02 , 0.11,,0.04 ,0.02 , 0.09,,0.03 ,0.01 , 0.08,,0.03 ,0.01 , 0.08,,0.02 ,0.01 , 0.07,
Burundi,2.74 ,1.15 , 5.88,,2.45 ,1.07 , 5.20,,2.31 ,0.97 , 5.22,,1.87 ,0.80 , 4.47,,1.53 ,0.62 , 3.68,,1.32 ,0.54 , 3.10,,1.07 ,0.45 , 2.52,,0.92 ,0.40 , 2.17,,0.78 ,0.34 , 1.71,,0.64 ,0.28 , 1.47,,0.57 ,0.25 , 1.38,,0.49 ,0.21 , 1.24,,0.44 ,0.18 , 1.19,,0.38 ,0.15 , 1.06,,0.34 ,0.13 , 1.00,,0.29 ,0.11 , 0.91,,0.28 ,0.10 , 0.82,,0.25 ,0.09 , 0.69,,0.23 ,0.08 , 0.64,,0.22 ,0.08 , 0.62,,0.20 ,0.07 , 0.57,,0.17 ,0.06 , 0.53,,0.15 ,0.05 , 0.47,,0.14 ,0.04 , 0.41,,0.12 ,0.04 , 0.36,,0.11 ,0.04 , 0.31,,0.09 ,0.03 , 0.26,,0.07 ,0.02 , 0.20,,0.06 ,0.02 , 0.17,,0.04 ,0.01 , 0.13,,0.04 ,0.01 , 0.10,
Cabo Verde,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Cambodia,<0.01 ,<0.01 , 0.01,,0.02 ,<0.01 , 0.04,,0.07 ,0.02 , 0.11,,0.15 ,0.04 , 0.24,,0.25 ,0.07 , 0.40,,0.33 ,0.10 , 0.53,,0.35 ,0.11 , 0.56,,0.32 ,0.11 , 0.53,,0.27 ,0.10 , 0.45,,0.21 ,0.09 , 0.36,,0.16 ,0.07 , 0.27,,0.12 ,0.06 , 0.20,,0.10 ,0.05 , 0.17,,0.08 ,0.04 , 0.14,,0.07 ,0.04 , 0.12,,0.06 ,0.03 , 0.10,,0.05 ,0.03 , 0.08,,0.04 ,0.02 , 0.07,,0.03 ,0.02 , 0.06,,0.03 ,0.01 , 0.05,,0.02 ,0.01 , 0.04,,0.02 ,<0.01 , 0.03,,0.02 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,,<0.01 ,<0.01 , 0.01,
Cameroon,1.07 ,0.54 , 2.13,,1.36 ,0.69 , 2.72,,1.68 ,0.84 , 3.31,,2.06 ,1.01 , 3.95,,2.40 ,1.20 , 4.62,,2.68 ,1.38 , 5.14,,2.90 ,1.49 , 5.60,,3.03 ,1.61 , 5.95,,3.12 ,1.60 , 6.18,,2.95 ,1.45 , 5.67,,2.79 ,1.37 , 5.47,,2.50 ,1.21 , 4.82,,2.28 ,1.13 , 4.59,,2.01 ,0.99 , 4.08,,1.83 ,0.91 , 3.74,,1.66 ,0.81 , 3.47,,1.54 ,0.76 , 3.22,,1.41 ,0.69 , 2.97,,1.32 ,0.64 , 2.75,,1.24 ,0.60 , 2.52,,1.13 ,0.55 , 2.30,,1.04 ,0.50 , 2.10,,0.94 ,0.45 , 1.91,,0.86 ,0.41 , 1.72,,0.80 ,0.38 , 1.60,,0.73 ,0.35 , 1.46,,0.66 ,0.31 , 1.29,,0.56 ,0.27 , 1.09,,0.47 ,0.22 , 0.91,,0.40 ,0.20 , 0.78,,0.34 ,0.17 , 0.69,
Canada,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Central African Republic,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Chad,0.74 ,0.31 , 1.85,,0.87 ,0.37 , 2.08,,0.95 ,0.40 , 2.30,,0.94 ,0.38 , 2.19,,0.92 ,0.38 , 2.07,,0.86 ,0.36 , 1.83,,0.83 ,0.35 , 1.78,,0.76 ,0.32 , 1.59,,0.66 ,0.28 , 1.47,,0.63 ,0.27 , 1.36,,0.56 ,0.25 , 1.25,,0.53 ,0.23 , 1.21,,0.48 ,0.21 , 1.11,,0.45 ,0.19 , 1.07,,0.43 ,0.18 , 1.04,,0.40 ,0.17 , 1.02,,0.37 ,0.15 , 0.90,,0.34 ,0.14 , 0.78,,0.33 ,0.13 , 0.77,,0.28 ,0.11 , 0.66,,0.25 ,0.10 , 0.58,,0.23 ,0.09 , 0.54,,0.22 ,0.09 , 0.52,,0.21 ,0.08 , 0.49,,0.19 ,0.07 , 0.48,,0.17 ,0.06 , 0.42,,0.14 ,0.06 , 0.37,,0.14 ,0.05 , 0.35,,0.13 ,0.05 , 0.35,,0.12 ,0.05 , 0.31,,0.10 ,0.04 , 0.26,
